dataset_name;population_name;marker_type_name;ho;he;a;p;ne;fis;fit
Fagus_sylvatica_EastEurope_Gömöry_2010;LABOR;Isozyme;0.2313;0.2509;27.9996;0.8333;1.4372;0.0781187724192905;
Fagus_sylvatica_EastEurope_Gömöry_2010;LADEK;Isozyme;0.2698;0.2745;26.0004;0.8333;1.544;0.0171220400728599;
Fagus_sylvatica_EastEurope_Gömöry_2010;LAGODEKHI;Isozyme;0.2862;0.3118;27.0;0.8333;1.6233;0.0821039127645927;
Fagus_sylvatica_EastEurope_Gömöry_2010;LAGOW;Isozyme;0.2626;0.2687;24.0;0.75;1.5133;0.02270189802754;
Fagus_sylvatica_EastEurope_Gömöry_2010;"LAILAS SERRAS";Isozyme;0.1823;0.1767;30.0;1.0;1.292;-0.0316921335597056;
Fagus_sylvatica_EastEurope_Gömöry_2010;Leproj;Isozyme;0.219;0.2217;27.0;0.8333;1.3693;0.0121786197564276;
Fagus_sylvatica_EastEurope_Gömöry_2010;LESTKOV;Isozyme;0.2203;0.2402;27.9996;0.8333;1.4409;0.0828476269775187;
Fagus_sylvatica_EastEurope_Gömöry_2010;"LOSIE 1";Isozyme;0.2415;0.2593;27.0;0.8333;1.4989;0.0686463555726956;
Fagus_sylvatica_EastEurope_Gömöry_2010;"LOSIE 2";Isozyme;0.2288;0.2249;24.0;0.8333;1.3787;-0.0173410404624279;
Fagus_sylvatica_EastEurope_Gömöry_2010;LUKNJA;Isozyme;0.231;0.265;29.0004;0.9167;1.5083;0.128301886792453;
Fagus_sylvatica_EastEurope_Gömöry_2010;MARCONIA;Isozyme;0.249;0.2415;29.0004;1.0;1.3789;-0.031055900621118;
Fagus_sylvatica_EastEurope_Gömöry_2010;MARIBOR;Isozyme;0.2474;0.2593;26.0004;0.8333;1.5182;0.0458927882761279;
Fagus_sylvatica_EastEurope_Gömöry_2010;"MARNO - STARO";Isozyme;0.2359;0.2476;26.0004;0.8333;1.4646;0.0472536348949919;
Fagus_sylvatica_EastEurope_Gömöry_2010;MATRA;Isozyme;0.237;0.2375;27.0;0.8333;1.4228;0.00210526315789472;
Fagus_sylvatica_EastEurope_Gömöry_2010;MEDVEDNICA;Isozyme;0.2148;0.2321;26.0004;0.8333;1.4577;0.0745368375700129;
Fagus_sylvatica_EastEurope_Gömöry_2010;MLYNARY;Isozyme;0.2415;0.2658;23.0004;0.6667;1.5121;0.0914221218961625;
Fagus_sylvatica_EastEurope_Gömöry_2010;MOCZARNE;Isozyme;0.2409;0.2508;27.9996;0.8333;1.4602;0.0394736842105264;
Fagus_sylvatica_EastEurope_Gömöry_2010;"MONTE PUCCINO";Isozyme;0.1641;0.1756;24.9996;0.75;1.2773;0.065489749430524;
Fagus_sylvatica_EastEurope_Gömöry_2010;"MUNTELE BOCIULUI";Isozyme;0.2221;0.2435;24.0;0.75;1.4372;0.0878850102669405;
Fagus_sylvatica_EastEurope_Gömöry_2010;"NAD SANEM";Isozyme;0.2649;0.2671;27.9996;0.8333;1.5132;0.00823661549981269;
Fagus_sylvatica_EastEurope_Gömöry_2010;"NADZAK BILO";Isozyme;0.2468;0.2453;26.0004;0.75;1.4854;-0.00611496127191202;
Fagus_sylvatica_EastEurope_Gömöry_2010;NAROL;Isozyme;0.2586;0.269;26.0004;0.8333;1.5164;0.0386617100371748;
Fagus_sylvatica_EastEurope_Gömöry_2010;"NEBIYEN 22";Isozyme;0.154;0.1937;24.9996;0.75;1.3209;0.204956117707796;
Fagus_sylvatica_EastEurope_Gömöry_2010;"NEBIYEN 23";Isozyme;0.2184;0.231;30.9996;0.9167;1.4225;0.0545454545454546;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Neka 1400";Isozyme;0.1887;0.2097;27.9996;0.9167;1.314;0.100143061516452;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Neka 900";Isozyme;0.186;0.2222;32.0004;0.8333;1.3577;0.162916291629163;
Fagus_sylvatica_EastEurope_Gömöry_2010;NESEBAR;Isozyme;0.1917;0.2352;26.0004;0.9167;1.3821;0.184948979591837;
Fagus_sylvatica_EastEurope_Gömöry_2010;NEUCHATEL;Isozyme;0.2671;0.2765;24.9996;0.6667;1.5618;0.033996383363472;
Fagus_sylvatica_EastEurope_Gömöry_2010;NEUKIRCHEN;Isozyme;0.2508;0.2393;27.9996;0.75;1.4651;-0.0480568324279147;
Fagus_sylvatica_EastEurope_Gömöry_2010;NEVROKOPI;Isozyme;0.2046;0.1964;26.0004;0.8333;1.3403;-0.0417515274949085;
Fagus_sylvatica_EastEurope_Gömöry_2010;NISPORENI;Isozyme;0.2345;0.238;24.0;0.8333;1.4156;0.0147058823529412;
Fagus_sylvatica_EastEurope_Gömöry_2010;NIZBOR;Isozyme;0.227;0.243;24.0;0.75;1.4616;0.0658436213991769;
Fagus_sylvatica_EastEurope_Gömöry_2010;OCHOZ;Isozyme;0.2412;0.2653;27.0;0.8333;1.4753;0.0908405578590274;
Fagus_sylvatica_EastEurope_Gömöry_2010;OLDRICHOV;Isozyme;0.2329;0.2458;26.0004;0.9167;1.4244;0.0524816924328723;
Fagus_sylvatica_EastEurope_Gömöry_2010;OZERO;Isozyme;0.275;0.2925;29.0004;1.0;1.4994;0.0598290598290597;
Fagus_sylvatica_EastEurope_Gömöry_2010;OZREN;Isozyme;0.2294;0.2319;26.0004;0.75;1.4136;0.0107805088400172;
Fagus_sylvatica_EastEurope_Gömöry_2010;Pascani;Isozyme;0.2533;0.2505;24.0;0.6667;1.4623;-0.0111776447105789;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PEREVALNOE 1";Isozyme;0.2929;0.2901;26.0004;0.9167;1.5534;-0.00965184419165799;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PEREVALNOE 2";Isozyme;0.283;0.3028;29.0004;1.0;1.5122;0.0653896961690886;
Fagus_sylvatica_EastEurope_Gömöry_2010;PETRIC;Isozyme;0.2102;0.2263;29.0004;0.9167;1.4169;0.0711444984533804;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PETROCHAN 1.";Isozyme;0.1817;0.2215;30.0;0.9167;1.3325;0.179683972911964;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PETROCHAN 2.";Isozyme;0.2259;0.233;27.9996;0.8333;1.3768;0.0304721030042919;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PETROCHAN 3.";Isozyme;0.2129;0.2315;29.0004;0.9167;1.3712;0.0803455723542117;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Pezinska Baba";Isozyme;0.2466;0.253;24.9996;0.75;1.4549;0.025296442687747;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PIETROSUL GOZNEI";Isozyme;0.2641;0.2655;26.0004;0.9167;1.4889;0.00527306967984942;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PILYON 1";Isozyme;0.1912;0.1886;26.0004;0.8333;1.3375;-0.0137857900318135;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PILYON 2";Isozyme;0.188;0.1947;30.0;0.9167;1.3823;0.0344119157678481;
Fagus_sylvatica_EastEurope_Gömöry_2010;PODKAMEN;Isozyme;0.3063;0.2956;26.0004;0.75;1.5921;-0.0361975642760488;
Fagus_sylvatica_EastEurope_Gömöry_2010;PODLUZI;Isozyme;0.2107;0.2393;24.9996;0.75;1.4319;0.119515252820727;
Fagus_sylvatica_EastEurope_Gömöry_2010;"POJORATA RARAU";Isozyme;0.2794;0.2764;29.0004;0.75;1.5251;-0.0108538350217078;
Fagus_sylvatica_EastEurope_Gömöry_2010;POLANA;Isozyme;0.2117;0.2491;29.0004;0.8333;1.4198;0.150140505820955;
Fagus_sylvatica_EastEurope_Gömöry_2010;Polednik;Isozyme;0.2422;0.2535;30.9996;0.9167;1.4746;0.0445759368836293;
Fagus_sylvatica_EastEurope_Gömöry_2010;POPRICNY;Isozyme;0.2605;0.2811;26.0004;0.8333;1.5527;0.0732835289932409;
Fagus_sylvatica_EastEurope_Gömöry_2010;PORUBA;Isozyme;0.2925;0.2687;24.0;0.75;1.5168;-0.0885746185336806;
Fagus_sylvatica_EastEurope_Gömöry_2010;POSTOJNA;Isozyme;0.2617;0.2686;24.9996;0.8333;1.5564;0.0256887565152644;
Fagus_sylvatica_EastEurope_Gömöry_2010;"PRAPRETNO - STARO";Isozyme;0.2482;0.2628;27.9996;0.9167;1.5118;0.0555555555555555;
Fagus_sylvatica_EastEurope_Gömöry_2010;PRISLOP;Isozyme;0.2413;0.2426;27.0;0.75;1.465;0.00535861500412216;
Fagus_sylvatica_EastEurope_Gömöry_2010;RACHITELE;Isozyme;0.2278;0.2436;27.9996;0.8333;1.4304;0.0648604269293925;
Fagus_sylvatica_EastEurope_Gömöry_2010;RACHOV;Isozyme;0.2123;0.2524;24.9996;0.75;1.4398;0.158874801901743;
Fagus_sylvatica_EastEurope_Gömöry_2010;RAZTOCIJA;Isozyme;0.1959;0.2118;24.9996;0.8333;1.3299;0.075070821529745;
Fagus_sylvatica_EastEurope_Gömöry_2010;"RIABA SK DOL";Isozyme;0.2663;0.2677;26.0004;0.8333;1.5314;0.00522973477773636;
Fagus_sylvatica_EastEurope_Gömöry_2010;"RIABA SK VRCH";Isozyme;0.2613;0.2588;24.9996;0.8333;1.5012;-0.00965996908809896;
Fagus_sylvatica_EastEurope_Gömöry_2010;"ROGOVIC KUT";Isozyme;0.207;0.2324;27.0;0.75;1.4057;0.109294320137694;
Fagus_sylvatica_EastEurope_Gömöry_2010;Roman;Isozyme;0.2355;0.2448;26.0004;0.8333;1.4211;0.0379901960784313;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Roznov 233";Isozyme;0.274;0.2554;26.0004;0.8333;1.4496;-0.072826938136257;
Fagus_sylvatica_EastEurope_Gömöry_2010;ROZSYPANIEC;Isozyme;0.248;0.2515;26.0004;0.9167;1.4648;0.0139165009940359;
Fagus_sylvatica_EastEurope_Gömöry_2010;RTANJ;Isozyme;0.2173;0.232;27.0;0.8333;1.3834;0.0633620689655173;
Fagus_sylvatica_EastEurope_Gömöry_2010;RUCHOTYN;Isozyme;0.2744;0.2685;27.0;0.75;1.5091;-0.0219739292364989;
Fagus_sylvatica_EastEurope_Gömöry_2010;SAMIZEGETUZA;Isozyme;0.2489;0.2374;27.0;0.75;1.4312;-0.0484414490311711;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Sangdeh 1400";Isozyme;0.1471;0.1601;24.9996;0.8333;1.2349;0.0811992504684571;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Sangdeh 1900";Isozyme;0.1765;0.1834;27.9996;0.9167;1.2725;0.0376226826608507;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Sangdeh 900";Isozyme;0.1612;0.1651;24.0;0.8333;1.246;0.0236220472440944;
Fagus_sylvatica_EastEurope_Gömöry_2010;SATANOV;Isozyme;0.2462;0.2448;23.0004;0.75;1.4625;-0.00571895424836599;
Fagus_sylvatica_EastEurope_Gömöry_2010;SCHWARZWALD;Isozyme;0.2509;0.25;26.0004;0.75;1.4491;-0.00360000000000005;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SERRA SAN BRUNO";Isozyme;0.1694;0.1748;24.9996;0.6667;1.2705;0.0308924485125859;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SHEKI 1100";Isozyme;0.2602;0.304;30.0;0.9167;1.5729;0.144078947368421;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SHEKI 1600";Isozyme;0.2669;0.2992;30.0;1.0;1.5704;0.107954545454545;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SHILDA A";Isozyme;0.2662;0.2969;30.9996;0.9167;1.5903;0.103401818794207;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SHILDA B";Isozyme;0.31;0.3079;29.0004;0.9167;1.6001;-0.00682039623254305;
Fagus_sylvatica_EastEurope_Gömöry_2010;SHVAMTA;Isozyme;0.2882;0.3147;29.0004;0.9167;1.632;0.0842071814426437;
Fagus_sylvatica_EastEurope_Gömöry_2010;SIHLWALD;Isozyme;0.2689;0.289;26.0004;0.6667;1.6113;0.0695501730103807;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Simeria D";Isozyme;0.2534;0.2585;30.0;0.9167;1.4591;0.0197292069632495;
Fagus_sylvatica_EastEurope_Gömöry_2010;SITNO;Isozyme;0.249;0.271;21.9996;0.6667;1.5249;0.0811808118081182;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SKALA PODOLSKAJA";Isozyme;0.2398;0.2557;27.0;0.9167;1.481;0.0621822448181462;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SLATINA TIMIS";Isozyme;0.2309;0.2479;24.0;0.75;1.4763;0.0685760387252925;
Fagus_sylvatica_EastEurope_Gömöry_2010;SLIVEN;Isozyme;0.2324;0.2407;30.0;0.9167;1.3888;0.0344827586206896;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SMARTNO - STARO";Isozyme;0.224;0.2402;29.0004;0.8333;1.4581;0.06744379683597;
Fagus_sylvatica_EastEurope_Gömöry_2010;SMOLJAN;Isozyme;0.257;0.2509;26.0004;0.8333;1.4415;-0.024312475089677;
Fagus_sylvatica_EastEurope_Gömöry_2010;SMRCINY;Isozyme;0.2461;0.2415;24.9996;0.8333;1.4782;-0.0190476190476192;
Fagus_sylvatica_EastEurope_Gömöry_2010;SNIEZKA;Isozyme;0.2541;0.2594;27.0;0.9167;1.494;0.0204317656129531;
Fagus_sylvatica_EastEurope_Gömöry_2010;SOCHI;Isozyme;0.2669;0.2608;27.0;0.9167;1.5181;-0.0233895705521474;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Sochi 1";Isozyme;0.2544;0.2795;30.9996;0.9167;1.537;0.0898032200357782;
Fagus_sylvatica_EastEurope_Gömöry_2010;SOKOLINOE;Isozyme;0.2353;0.2551;29.0004;1.0;1.4033;0.0776166209329674;
Fagus_sylvatica_EastEurope_Gömöry_2010;SOKOLNA;Isozyme;0.22;0.2229;29.0004;0.8333;1.3907;0.013010318528488;
Fagus_sylvatica_EastEurope_Gömöry_2010;SOKOLSKA;Isozyme;0.2215;0.2259;26.0004;0.8333;1.3997;0.0194776449756529;
Fagus_sylvatica_EastEurope_Gömöry_2010;SOPRON;Isozyme;0.2332;0.2422;24.0;0.6667;1.4485;0.0371593724194881;
Fagus_sylvatica_EastEurope_Gömöry_2010;Soroska;Isozyme;0.2182;0.2153;24.9996;0.8333;1.3496;-0.0134695773339526;
Fagus_sylvatica_EastEurope_Gömöry_2010;STAN;Isozyme;0.2352;0.248;27.9996;0.8333;1.4675;0.0516129032258065;
Fagus_sylvatica_EastEurope_Gömöry_2010;STASZOW;Isozyme;0.2418;0.2524;24.0;0.75;1.4639;0.0419968304278924;
Fagus_sylvatica_EastEurope_Gömöry_2010;Stolpich;Isozyme;0.2612;0.2603;27.9996;0.8333;1.5052;-0.00345754898194395;
Fagus_sylvatica_EastEurope_Gömöry_2010;"STRANDZA 1";Isozyme;0.2148;0.249;27.0;0.9167;1.4169;0.137349397590361;
Fagus_sylvatica_EastEurope_Gömöry_2010;"STRANDZA 2";Isozyme;0.2368;0.2724;30.0;1.0;1.4301;0.130690161527166;
Fagus_sylvatica_EastEurope_Gömöry_2010;"STRANDZA 3";Isozyme;0.2259;0.2519;26.0004;0.9167;1.4296;0.103215561730846;
Fagus_sylvatica_EastEurope_Gömöry_2010;STRANI;Isozyme;0.2282;0.2627;27.0;0.9167;1.5137;0.131328511610202;
Fagus_sylvatica_EastEurope_Gömöry_2010;STRAZA;Isozyme;0.2382;0.2357;26.0004;0.8333;1.4569;-0.010606703436572;
Fagus_sylvatica_EastEurope_Gömöry_2010;Strecno;Isozyme;0.2528;0.2678;27.0;0.9167;1.5066;0.0560119492158325;
Fagus_sylvatica_EastEurope_Gömöry_2010;STUZICA;Isozyme;0.244;0.2562;27.9996;0.9167;1.4762;0.0476190476190476;
Fagus_sylvatica_EastEurope_Gömöry_2010;"STUZICA REZERVACIA";Isozyme;0.2372;0.2401;24.9996;0.9167;1.452;0.0120783007080384;
Fagus_sylvatica_EastEurope_Gömöry_2010;SUDAK;Isozyme;0.3307;0.3434;32.0004;1.0;1.6107;0.0369831100757134;
Fagus_sylvatica_EastEurope_Gömöry_2010;SUMEN;Isozyme;0.2375;0.2405;30.9996;1.0;1.4042;0.0124740124740125;
Fagus_sylvatica_EastEurope_Gömöry_2010;"SUVA PLANINA";Isozyme;0.2427;0.2376;29.0004;0.9167;1.4282;-0.0214646464646464;
Fagus_sylvatica_EastEurope_Gömöry_2010;SVALYAVA;Isozyme;0.2453;0.2352;24.9996;0.6667;1.4393;-0.0429421768707483;
Fagus_sylvatica_EastEurope_Gömöry_2010;SVYDOVEC;Isozyme;0.263;0.2616;24.9996;0.6667;1.4758;-0.0053516819571866;
Fagus_sylvatica_EastEurope_Gömöry_2010;SWIEBODZIN;Isozyme;0.222;0.2548;24.0;0.6667;1.4889;0.1287284144427;
Fagus_sylvatica_EastEurope_Gömöry_2010;SWIERCZYNA;Isozyme;0.2361;0.2464;23.0004;0.75;1.4243;0.041801948051948;
Fagus_sylvatica_EastEurope_Gömöry_2010;TARNITA;Isozyme;0.2633;0.2416;27.9996;0.9167;1.4483;-0.0898178807947019;
Fagus_sylvatica_EastEurope_Gömöry_2010;"TATRANSKA JAVORINA";Isozyme;0.2833;0.2695;27.0;0.8333;1.491;-0.0512059369202225;
Fagus_sylvatica_EastEurope_Gömöry_2010;"TBILISI 01";Isozyme;0.2895;0.3135;29.0004;0.9167;1.6219;0.076555023923445;
Fagus_sylvatica_EastEurope_Gömöry_2010;"TBILISI 02";Isozyme;0.2881;0.3115;30.0;0.9167;1.6072;0.0751203852327447;
Fagus_sylvatica_EastEurope_Gömöry_2010;Teliu;Isozyme;0.2383;0.2352;30.0;0.9167;1.3936;-0.0131802721088436;
Fagus_sylvatica_EastEurope_Gömöry_2010;TETEVEN;Isozyme;0.2669;0.2649;30.0;0.9167;1.4423;-0.00755001887504725;
Fagus_sylvatica_EastEurope_Gömöry_2010;THESSALONIKI;Isozyme;0.1729;0.184;27.0;0.9167;1.3222;0.0603260869565218;
Fagus_sylvatica_EastEurope_Gömöry_2010;TRABZON;Isozyme;0.3045;0.3205;36.0;0.9167;1.6304;0.0499219968798752;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Tulnici 455";Isozyme;0.246;0.2582;26.0004;0.8333;1.4941;0.0472501936483346;
Fagus_sylvatica_EastEurope_Gömöry_2010;TVARDICA;Isozyme;0.2482;0.2657;29.0004;0.9167;1.4283;0.0658637561159202;
Fagus_sylvatica_EastEurope_Gömöry_2010;"UGOLKA DOLNA 450 m";Isozyme;0.2339;0.2194;27.0;0.8333;1.3965;-0.0660893345487692;
Fagus_sylvatica_EastEurope_Gömöry_2010;"UGOLKA HORNA 1250 m";Isozyme;0.2463;0.2503;26.0004;0.75;1.4595;0.0159808230123852;
Fagus_sylvatica_EastEurope_Gömöry_2010;"UGOLKA STREDNA 850 m";Isozyme;0.2521;0.2435;26.0004;0.75;1.4611;-0.035318275154004;
Fagus_sylvatica_EastEurope_Gömöry_2010;UZHOROD;Isozyme;0.2362;0.2229;26.0004;0.75;1.3765;-0.0596680125616869;
Fagus_sylvatica_EastEurope_Gömöry_2010;"VALISOARA RIMETEA";Isozyme;0.2329;0.2586;29.0004;1.0;1.4687;0.0993812838360402;
Fagus_sylvatica_EastEurope_Gömöry_2010;VALIUG;Isozyme;0.2509;0.2368;26.0004;0.75;1.4288;-0.0595439189189189;
Fagus_sylvatica_EastEurope_Gömöry_2010;Vanadzor;Isozyme;0.2766;0.2589;24.9996;0.75;1.4492;-0.0683661645422944;
Fagus_sylvatica_EastEurope_Gömöry_2010;"VELKE KARLOVICE";Isozyme;0.2756;0.2634;24.0;0.75;1.5479;-0.0463173880030372;
Fagus_sylvatica_EastEurope_Gömöry_2010;"VEPRINACKE SUME";Isozyme;0.2713;0.255;24.9996;0.8333;1.4902;-0.0639215686274508;
Fagus_sylvatica_EastEurope_Gömöry_2010;"VETRNY JENIKOV";Isozyme;0.2214;0.2467;27.0;0.8333;1.4391;0.102553708958249;
Fagus_sylvatica_EastEurope_Gömöry_2010;VITINJA;Isozyme;0.2326;0.235;27.0;0.8333;1.3923;0.0102127659574468;
Fagus_sylvatica_EastEurope_Gömöry_2010;VITOSA;Isozyme;0.2105;0.2386;27.9996;0.9167;1.4099;0.117770326906957;
Fagus_sylvatica_EastEurope_Gömöry_2010;VODERADY;Isozyme;0.2245;0.2359;21.9996;0.6667;1.4357;0.0483255616786774;
Fagus_sylvatica_EastEurope_Gömöry_2010;VRANICA;Isozyme;0.2349;0.2257;30.0;1.0;1.4314;-0.0407620735489587;
Fagus_sylvatica_EastEurope_Gömöry_2010;VRTESKA;Isozyme;0.2385;0.2357;27.0;0.9167;1.4445;-0.0118795078489606;
Fagus_sylvatica_EastEurope_Gömöry_2010;"VTACNIK VRCH";Isozyme;0.303;0.2924;27.0;0.8333;1.5704;-0.0362517099863202;
Fagus_sylvatica_EastEurope_Gömöry_2010;VYSKIV;Isozyme;0.2516;0.2474;27.9996;0.9167;1.4457;-0.0169765561843169;
Fagus_sylvatica_EastEurope_Gömöry_2010;"Warthe Brasov";Isozyme;0.2281;0.233;26.0004;0.8333;1.4024;0.021030042918455;
Fagus_sylvatica_EastEurope_Gömöry_2010;"WIELKA RAWKA";Isozyme;0.2228;0.2413;27.0;0.8333;1.4286;0.0766680480729383;
Fagus_sylvatica_EastEurope_Gömöry_2010;"WIELKOPOLSKI PN";Isozyme;0.2229;0.2349;24.9996;0.75;1.4411;0.0510855683269477;
Fagus_sylvatica_EastEurope_Gömöry_2010;ZAKOPANE;Isozyme;0.2678;0.2709;29.0004;0.9167;1.5184;0.0114433370247323;
Fagus_sylvatica_EastEurope_Gömöry_2010;"ZAVODNJE - STARI";Isozyme;0.2547;0.263;27.0;0.8333;1.53;0.0315589353612168;
Fagus_sylvatica_EastEurope_Gömöry_2010;ZDANIDLA;Isozyme;0.2758;0.2672;27.0;0.8333;1.5116;-0.0321856287425148;
Fagus_sylvatica_EastEurope_Gömöry_2010;ZDIAR;Isozyme;0.2588;0.2607;24.9996;0.75;1.5047;0.00728807057920988;
Fagus_sylvatica_EastEurope_Gömöry_2010;"ZELOBUDSKA SKALA";Isozyme;0.3027;0.2916;24.9996;0.75;1.6233;-0.0380658436213992;
Fagus_sylvatica_EastEurope_Gömöry_2010;ZEPCE;Isozyme;0.2143;0.2372;26.0004;0.8333;1.4265;0.0965430016863407;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-19;gSSR;0.591122334455668;0.593411953428789;69.0;;3.12166536783266;0.009;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-23;gSSR;0.603333333333333;0.596683333333333;72.0;;3.10820983762506;-0.006;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-39;gSSR;0.618594562404086;0.618034799547178;67.0;;3.40874383543812;0.004;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-4;gSSR;0.616666666666667;0.596833333333333;65.0;;3.12666489015586;-0.028;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-40;gSSR;0.606666666666667;0.607327777777778;69.0;;3.3065395643444;0.006;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-5;gSSR;0.620650953984287;0.609995862100239;86.0;;3.21430668672921;-0.015;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-6;gSSR;0.571705948372615;0.598487503542722;71.0;;3.18346672932278;0.05;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-7;gSSR;0.64;0.621472222222222;71.0;;3.306241362668;-0.025;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-8;gSSR;0.627024008933557;0.621426507186968;80.0;;3.36856442090518;-0.006;
Fagus_sylvatica_Germany_Rajendra_2014;AEW-9;gSSR;0.65668911335578;0.647475210012584;66.0;;3.57021461888826;-0.009;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-10;gSSR;0.606892797319933;0.626158456366141;74.0;;3.41910025353534;0.033;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-11;gSSR;0.602143887858174;0.60978607922537;68.0;;3.49171574708937;0.018;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-12;gSSR;0.613995510662177;0.627138146334274;77.0;;3.53107176508009;0.026;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-18;gSSR;0.628496071829405;0.618605069210625;73.0;;3.47574074491335;-0.011;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-21;gSSR;0.640729517396184;0.628056705098119;70.0;;3.57660304178286;-0.015;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-5;gSSR;0.593333333333333;0.602505555555556;74.0;;3.35981330133923;0.02;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-6;gSSR;0.607777777777778;0.613559722222222;84.0;;3.33124983418459;0.012;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-7;gSSR;0.62636317826794;0.629478793305158;73.0;;3.4632250620453;0.01;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-8;gSSR;0.638888888888889;0.624288888888889;77.0;;3.46011184954392;-0.018;
Fagus_sylvatica_Germany_Rajendra_2014;HEW-9;gSSR;0.614734991639754;0.611112698703542;76.0;;3.32336315810958;-0.001;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-30;gSSR;0.645436221626698;0.652761880715894;77.0;;3.71069620854466;0.016;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-31;gSSR;0.602222222222222;0.61085;75.0;;3.60075739736799;0.021;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-38;gSSR;0.585555555555555;0.615583333333333;81.0;;3.49488832083126;0.054;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-4;gSSR;0.620089786756453;0.632707937398678;76.0;;3.57411695506184;0.025;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-46;gSSR;0.602648709315376;0.620885358636874;73.0;;3.53126166853283;0.034;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-5;gSSR;0.636111111111111;0.645802777777778;84.0;;3.52708403570371;0.018;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-6;gSSR;0.65359477124183;0.629757785467128;72.0;;3.85470381049638;-0.034;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-7;gSSR;0.640847084708471;0.628802302061889;79.0;;3.65558841362095;-0.014;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-8;gSSR;0.616239492429969;0.636022540660113;76.0;;3.57506959943785;0.036;
Fagus_sylvatica_Germany_Rajendra_2014;SEW-9;gSSR;0.620461204700992;0.615584404670071;75.0;;3.33923944084639;-0.005;
Fagus_sylvatica_Italy_Leonardi_2012;"Acquerino Nord";Isozyme;0.14;0.13;2.0;;1.92745455;-0.11663636;
Fagus_sylvatica_Italy_Leonardi_2012;"Acquerino Sud";Isozyme;0.14;0.17;2.0;;1.78618182;0.02490909;
Fagus_sylvatica_Italy_Leonardi_2012;Allumiere;Isozyme;0.19;0.19;2.27272727;;1.93709091;0.09154545;
Fagus_sylvatica_Italy_Leonardi_2012;"Alpe di Catenaia";Isozyme;0.2;0.19;1.72727273;;1.64572727;0.00490909;
Fagus_sylvatica_Italy_Leonardi_2012;Boccheggiano;Isozyme;0.13;0.15;2.36363636;;1.85209091;0.05836364;
Fagus_sylvatica_Italy_Leonardi_2012;"Borro Formicciolo";Isozyme;0.11;0.12;2.18181818;;1.86736364;0.00481818;
Fagus_sylvatica_Italy_Leonardi_2012;Bracciano;Isozyme;0.15;0.21;2.09090909;;1.94909091;0.096;
Fagus_sylvatica_Italy_Leonardi_2012;"Faggio Aquila";Isozyme;0.11;0.12;1.63636364;;1.52590909;0.05963636;
